,mse_training,mse_val,logp_training,logp_val
0,0.5505333156459274,0.36071377789516595,0.1849404269603187,0.025455221142289534
1,0.5288129715468393,0.31234897316329446,0.058645866846897036,-0.15243617645335525
2,0.5079254394273998,0.2969136049444523,-0.14506618694594225,-0.2822762279021992
3,0.5008088584596073,0.2934307754923615,-0.292130816174606,-0.35937154685416656
4,0.5091752357541289,0.2966079732133239,-0.32491676943726816,-0.38440123086778305
5,0.4965772191530393,0.29368461415591984,-0.3859062772535135,-0.41025754378487134
6,0.4846981903352769,0.2892384220028059,-0.43226638051731536,-0.42771319827987386
7,0.4696419087740607,0.2868677859978483,-0.4601957606320737,-0.42742247837391545
8,0.44367832895805503,0.27367781727678925,-0.4652315080264668,-0.4401319256043118
9,0.43885257158791907,0.2679220320727267,-0.4509154185141625,-0.46546069137914287
10,0.45099479815605487,0.2797508583328805,-0.33411105225978005,-0.40756819703943287
11,0.417316063673275,0.25690395812364614,-0.48359631474341536,-0.4643644560021303
12,0.3439256447952899,0.2501249470930875,-0.5610951703898049,-0.5039510777046796
13,0.3822669187851756,0.2509874149514051,-0.5379441922683008,-0.5069354425669241
14,0.29980931969730235,0.21197334168073342,-0.5850559954031535,-0.5479301969862017
15,0.2841735188482056,0.2181749420900988,-0.5846681437918002,-0.5427366760590236
16,0.26289224673319467,0.2017912028894975,-0.6017842149053907,-0.5566867118736599
17,0.2630628518789997,0.20133669155591893,-0.5596658779385285,-0.5392118513687284
18,0.2542697752146742,0.186137947417312,-0.6251393677775751,-0.5630827454517722
19,0.41570405653952264,0.2559685448482382,-0.4551483384716871,-0.5040807773195384
20,0.22178062026588843,0.16317564818092695,-0.5375631931146819,-0.5613032408964097
21,0.24972652973880916,0.22456592999769265,-0.5618242612383798,-0.5283159376744503
22,0.25567755071957765,0.23439051801706506,-0.5811649837072268,-0.5446356969484452
23,0.20669890478688002,0.16307734765778364,-0.6458447423295534,-0.6033121035794518
24,0.22786365223011262,0.21242342616707224,-0.5527688188738191,-0.5307420695506725
25,0.1983852302087698,0.1650090925323995,-0.6442954581664675,-0.6030875300408594
26,0.22095806830193632,0.22242425036814867,-0.6251292987259296,-0.5796249081460515
27,0.2102633849044113,0.1786725174297153,-0.6244386685629626,-0.595109673904725
28,0.18881832692033707,0.15122664315011347,-0.64861717723833,-0.6087284743287071
29,0.20659805282718258,0.1861081177201713,-0.591985823925718,-0.564349107640126
30,0.1975434791149244,0.16631087402176037,-0.6312195819693284,-0.5998865648235354
31,0.18804024401426062,0.1671192438090021,-0.633274380135741,-0.5943254100844882
32,0.19260790777332995,0.16297735877655833,-0.6243544426154711,-0.59527132779626
33,0.1850682989342429,0.16631158143879493,-0.5848251990974445,-0.5692697530956286
34,0.2017782161787376,0.16692868019370222,-0.5785040771081066,-0.5644369710184972
35,0.2240426739643634,0.20189896227053686,-0.5839406094904589,-0.4893485839033259
36,0.21757051744585454,0.1915554610962766,-0.6152107039742989,-0.5243606917847614
37,0.18821503434224968,0.1543763462756653,-0.671829429298061,-0.5840574161488069
38,0.17282914129722624,0.1396905641839046,-0.6086230057839934,-0.5907695896976823
39,0.16638447321690214,0.13822915349080436,-0.6336855025918721,-0.5989166725990915
40,0.16296405525850466,0.13538217827397545,-0.6695380769325261,-0.6299794809597432
41,0.1752588090930783,0.14994472241522455,-0.5821689938338047,-0.5479765401186707
42,0.17018117317980685,0.15277329678930804,-0.5716114545323466,-0.5333969738434334
43,0.1517869104361657,0.13093093463394734,-0.7338599192783785,-0.6725182750577438
44,0.18131569667954384,0.16106778132135652,-0.628003539693803,-0.5242298932082877
45,0.157398516376527,0.13855212479748477,-0.7087854264697288,-0.6335287726024844
46,0.1743416614956862,0.1594393874220538,-0.5367705301825868,-0.5061878627697493
47,0.14811496669289587,0.13285051411018156,-0.7065617232405186,-0.6539146249691806
48,0.16956780818842876,0.15095785449818364,-0.5353417946902571,-0.5294782203221045
49,0.17214021504232344,0.15917668406688903,-0.5507721772782289,-0.5126024894985279
