,mse_training,mse_val,logp_training,logp_val
0,0.5505023820553422,0.36005001955669647,0.1826078038143276,0.022457936486450322
1,0.6907571502221846,0.4687605514860999,0.2576211088057715,0.181591202689653
2,0.7280562586605159,0.49595140750095357,0.3036946983187532,0.24723993528041088
3,0.5691913095450605,0.34307778461234345,0.037831204247176974,-0.010785505277603757
4,0.5483811814335976,0.3339199875217599,-0.08211674876439376,-0.12106090032559909
5,0.5435037546952602,0.3361475056966849,-0.19451666278540755,-0.22796061629133496
6,0.5494994729542788,0.34307476428508704,-0.20676351660915673,-0.22339886796443503
7,0.5662193901711988,0.3612395346258991,-0.20491129975543676,-0.22458952377140978
8,0.5408555004072451,0.34553118915480885,-0.271993926394882,-0.2816657336800308
9,0.5457141153067713,0.3562614637209502,-0.2564646486262379,-0.2644037787736104
10,0.5262467958583632,0.354874452968754,-0.2670242576468197,-0.26085844324409535
11,0.513631721001443,0.35460377883815086,-0.27131384285453725,-0.26049659687437
12,0.5425860978147249,0.39179183960103153,-0.19308399763566886,-0.17079831480953167
13,0.5550627317604063,0.40866834387050227,-0.15362547394388473,-0.13202301631429958
14,0.5501092764132716,0.4117484598652557,-0.15010762502940403,-0.1260838228736719
15,0.4816114463885931,0.3517942044197074,-0.2655012429076183,-0.2360081834006642
16,0.4999554279540668,0.37560544651504274,-0.23633822661980894,-0.19758178465580406
17,0.561188509561849,0.4346571758695148,-0.027195543961309868,-0.012118700966700665
18,0.5597224707397384,0.43687352963929366,-0.09546613115906909,-0.07256335091956669
19,0.39550280590613784,0.28362559115648917,-0.3182183437823402,-0.3065208189100413
20,0.6145197846084681,0.49462222676863943,0.04525246469116268,0.03740439855198955
21,0.3990285472909715,0.3019273378751324,-0.4039167782065349,-0.35115557366305167
22,0.5816259432776308,0.45296844784929785,0.08922153194260526,0.0738145920973012
23,0.37054343171719806,0.2772136089342686,-0.23378585035398558,-0.24471660984403287
24,0.40710193442512727,0.3093907196850489,-0.30674021719392974,-0.2623104085981117
25,0.4417263986067202,0.31229780497612497,-0.28529566918939414,-0.24640961642693596
26,0.5149954714208488,0.3932288162796727,-0.09385928221247013,-0.08362168822740891
27,0.30183302833531656,0.21846683916820595,-0.5214541615900252,-0.5107509998350227
28,0.41969320886958544,0.3211334707454502,-0.3895759502905696,-0.33803113809128216
29,0.31770023638734635,0.23159718758698133,-0.5276464692136366,-0.5174155484567454
30,0.5665403572375639,0.46181656051040393,0.0029120153415554155,-0.017120736680423135
31,0.30764724140156297,0.23688714407586878,-0.3388039422111483,-0.34562892383843885
32,0.5222057201057453,0.42368617508442863,-0.13018860331319276,-0.13225704495974228
33,0.32338995834797435,0.2702298381336118,-0.16590766069265064,-0.1981913242148683
34,0.3094268328915623,0.217926432636649,-0.4603640924272742,-0.4451042448921052
35,0.26237214667801045,0.20455879387206,-0.5635263949580542,-0.5329367965921941
36,0.39539662871106845,0.3619974329715989,0.20458770918338556,0.10796719775556396
37,0.47431584568459206,0.4123611775934816,-0.11807709605069319,-0.12963430866107256
38,0.4059128291969466,0.34324687199259984,-0.3106779409010845,-0.2824188864938014
39,0.5612175309816515,0.516009765471281,0.2785583443431445,0.1983945891709136
40,0.22268447725190613,0.21138151084665477,-0.42971908191473307,-0.4046785988819953
41,0.3146400043546828,0.2684939852790962,-0.4160090148173988,-0.37970648185779965
42,0.23536209241393263,0.18485728766443965,-0.5234047605999465,-0.5207498084298571
43,0.7087671129578796,0.6092271099573008,0.4071712102978933,0.3113595309859318
44,0.44310711111742707,0.39253423529586656,0.14471124905135868,0.09291788608736562
45,0.22617344533502154,0.21344605058352328,-0.40763558498107577,-0.3906511912102549
46,0.36391086709731996,0.3070934070209782,-0.22927342172230955,-0.23933152963943297
47,0.23304731627575448,0.217968759090642,-0.5007918533749025,-0.4483467074201866
48,0.3462026355740837,0.31166306442499786,-0.1914548312064322,-0.2013245807800839
49,0.4695561695110331,0.4224373859871391,0.22612893833539563,0.14487077333373946
