,mse_training,mse_val,logp_training,logp_val
0,0.5490161291423921,0.3572660614750869,0.19199696056490667,-0.007193286834859782
1,0.549093696203036,0.32860339951419393,0.2466975707979949,-0.07124018664179245
2,0.5024478294113552,0.2991763651478088,-0.08985430164803539,-0.2564363721781814
3,0.46956246952348696,0.2829496372076866,-0.2986801723381728,-0.3702718234520268
4,0.4481366858120547,0.27399351932479715,-0.36902198138210157,-0.411092983811185
5,0.4304562283258005,0.273102044550553,-0.41253677086465934,-0.4155753422748522
6,0.415778183730246,0.2741582836788181,-0.423888613373816,-0.4177870600085447
7,0.37776366179850934,0.2613115570976785,-0.4406922489060897,-0.4325685928519996
8,0.35897814649285253,0.2571905694273778,-0.4398963552517327,-0.4370287867170972
9,0.32325770577269547,0.2330179088509467,-0.4729130280945342,-0.4663199866934788
10,0.3891420825044935,0.2779114300338316,-0.35066194619471514,-0.4113421878947673
11,0.3628820863931126,0.2553014102944682,-0.43203185086367635,-0.4379744294946842
12,0.31882138175419306,0.2402625671640638,-0.4738492765622808,-0.45655859023694456
13,0.2888199547690673,0.21603990274357143,-0.49470298257447837,-0.5099531378618541
14,0.29603350503802084,0.22253963487846617,-0.4892371454318299,-0.4838487473117616
15,0.2696097281593025,0.20272472182426807,-0.5089181906303148,-0.5056433509039256
16,0.251338585836191,0.1856099557422684,-0.5547656576549644,-0.545804769606229
17,0.24092613827566528,0.1776775471807026,-0.5870054268167056,-0.5559113395868509
18,0.2181542272090336,0.16525130317467368,-0.6257191646462701,-0.5802842010804211
19,0.22039436918385746,0.16849568520760408,-0.6152073945644335,-0.5748718027930543
20,0.20864965083155143,0.16254700039375672,-0.6345750382846046,-0.5745498078548329
21,0.22377098211894939,0.1723339433066352,-0.5733185856160666,-0.5489048726879382
22,0.21203766329013343,0.1669066304075519,-0.6301953833517021,-0.5816293513070706
23,0.2055524302076186,0.16254729031108237,-0.6351262433124856,-0.5877253317000262
24,0.20500461538404216,0.15960252421680285,-0.6504481146522803,-0.6014198175335899
25,0.1966245941726103,0.15701562200027291,-0.6490072851783263,-0.5999971852401399
26,0.19350177632003177,0.1535034872855068,-0.6640404550771115,-0.6128783705074887
27,0.1912072284483656,0.15357249843546694,-0.6693536549366507,-0.6162570107843119
28,0.18558665827585147,0.15539697866731314,-0.659435431604433,-0.5897624755280079
29,0.18389043245233447,0.15070170607840555,-0.6542618571031716,-0.5938915997166117
30,0.1700428799980807,0.144163126748,-0.6889850273559568,-0.6014696053745416
31,0.17271697897776161,0.14379019342845914,-0.6861615587535717,-0.6172965475248031
32,0.17428570157828424,0.14361805589882787,-0.6875896479323376,-0.6173250890242961
33,0.1699943241787045,0.14024432774815193,-0.6910397676744723,-0.6302027704417945
34,0.168909253257846,0.13881093098877595,-0.6983648644249708,-0.6365569357536325
35,0.16612663684858484,0.13591658640757018,-0.694648128886232,-0.6378809731928343
36,0.16022343886513538,0.13212102108339926,-0.710781921804506,-0.6495584375456204
37,0.16092715623009135,0.13136000039540655,-0.708449239211169,-0.655826126997376
38,0.1605267896319989,0.13032888270839096,-0.7158126350240264,-0.65776037020531
39,0.16140543944014973,0.13161495873249743,-0.7126976610551525,-0.6595375767860631
40,0.16082594506695996,0.12778373063212414,-0.7183926914226351,-0.6608365932246371
41,0.15684425473708352,0.12658859186213842,-0.7216681741838942,-0.6686034430417634
42,0.15393464204095214,0.12585421899906452,-0.7175329792250722,-0.6632720382957014
43,0.15728670880689583,0.1299835323039565,-0.7189733976128082,-0.6675149455082707
44,0.15245643735802508,0.12695827101449086,-0.7289264619879646,-0.6727119839452222
45,0.16260323055764506,0.13328139131074543,-0.6960371801819744,-0.6441804237208195
46,0.15147185586330814,0.12805349571019603,-0.7313404436270279,-0.6632316899930953
47,0.15363421971069638,0.1286954102112064,-0.7187955844701533,-0.6612495399628017
48,0.15324527783174538,0.12939818597883693,-0.7186281241946576,-0.6542949815132639
49,0.1617185670564742,0.13206663921295486,-0.7103176731222142,-0.6491588108275878
