,mse_training,mse_val,logp_training,logp_val
0,0.5662394413420861,0.3731503193836204,0.21510735687702304,0.056230805503490175
1,0.563696069202531,0.3706910020417691,0.2098100953519077,0.03957245093770574
2,0.5604236553524441,0.36753462058962877,0.20434107563699067,0.030514274299106234
3,0.5560821423132376,0.3633549677770849,0.1967043467537208,0.022428150099860336
4,0.550172780639733,0.3576457413540933,0.1855124411305338,0.012265053603074113
5,0.5422917277369768,0.34988009089336486,0.16845173087620244,-0.002197969895507714
6,0.532419473542336,0.3396650408927588,0.14113381360362637,-0.024593502441873184
7,0.5215820047201439,0.32717649099049106,0.09585314142631417,-0.06290384633313031
8,0.5117428616908859,0.31433176128164464,0.03465579181607309,-0.13012425793934046
9,0.5030546504871674,0.30528992464461596,-0.017534305910349653,-0.20049767170435895
10,0.494540837160326,0.29941115267426877,-0.12813195081203438,-0.2553008987341193
11,0.49326107607655745,0.2983336294514113,-0.19976802606194527,-0.2683723586060323
12,0.4905917191105103,0.29637598213829647,-0.24770740908719568,-0.3010701603163588
13,0.4847910590062172,0.2935045041086594,-0.29295149200185683,-0.3337493281885462
14,0.47681993693248975,0.29030114083665964,-0.3346680953077402,-0.36055621156754303
15,0.4675705273392678,0.28718776654824957,-0.36393400430524037,-0.3753745868563834
16,0.4595290590626938,0.2853951336275041,-0.3877350604575803,-0.3885046129322399
17,0.4507353254254691,0.2816135339047211,-0.4113873987405803,-0.3982090607668846
18,0.4434771660666161,0.2772958772583342,-0.4285655515259367,-0.40516811214313875
19,0.4360428127891266,0.27223989983359365,-0.44995483554738813,-0.41618933937614105
20,0.4307221495190073,0.267456116129728,-0.471218068730036,-0.43858782552653885
21,0.4261555373531274,0.2630592260511672,-0.4934845583886668,-0.4620821969676889
22,0.4282532184683914,0.26165948938619155,-0.48849965172421295,-0.46170322720049134
23,0.4182316913623482,0.25816325485059527,-0.5027220832805122,-0.4715719553386824
24,0.4174294642900402,0.2581626210248598,-0.5129679805321111,-0.47912378360677016
25,0.41312473566492525,0.2574638508679773,-0.5233267967290897,-0.4916026598356027
26,0.41067117159703664,0.2582172336835354,-0.5275395193486296,-0.5017151106394296
27,0.40573294153274025,0.2594212840567194,-0.5347951253324389,-0.5030723383784891
28,0.3995958093349635,0.2576057240846454,-0.5434928669937281,-0.5071451868510986
29,0.3922414087674929,0.25723648332968035,-0.5498230260168224,-0.5108609782700179
30,0.39021545042084427,0.26092593616170306,-0.5473968529049904,-0.5071147731684824
31,0.37666635653504665,0.2582462027321234,-0.5496671417639004,-0.507642914900317
32,0.35533871892866736,0.2540602980364519,-0.552628651466633,-0.505046581639983
33,0.3468687310396289,0.24054845476982123,-0.5666168295327693,-0.513582821201589
34,0.3417520190061618,0.2264587521932653,-0.5671668785673659,-0.5215157666328978
35,0.3283025014824147,0.21616120924735888,-0.5716499635653296,-0.5241466055776979
36,0.31685237944441846,0.2076491721633216,-0.5699676095323738,-0.5123238127440166
37,0.3035165244794947,0.20281874984595757,-0.5810927831381208,-0.5175041099800114
38,0.29443224988380773,0.19372331703616988,-0.562660151172225,-0.49489434153306205
39,0.2831990078857917,0.19332566662068043,-0.5806335920034202,-0.5053152944572136
40,0.2690304208777072,0.17909792080619555,-0.5944949125026358,-0.5259921474652988
41,0.26721315963246145,0.18894218237450336,-0.5843082016262247,-0.5058775742949847
42,0.2510926385397364,0.1769092350672482,-0.6022413075441647,-0.5295431499465233
43,0.2468863006802916,0.1720804705141039,-0.6092451798054062,-0.5356359121853449
44,0.2372482641913254,0.16905728669766373,-0.6145604643426111,-0.5378235304804311
45,0.2306576824800029,0.16525602688176186,-0.6286073189757707,-0.5545217208815033
46,0.22588703921227976,0.16355663627567882,-0.6293402067021762,-0.5564613371340116
47,0.21834257565568377,0.15836907927398683,-0.63568700162128,-0.5701878621460467
48,0.2171748185078053,0.15851144450324436,-0.6460870049752709,-0.5755995144923046
49,0.21169764400443333,0.15610108509313442,-0.6452994160903598,-0.5801984480026459
