,mse_training,mse_val,logp_training,logp_val
0,0.542534448639236,0.32023297915199006,0.3041138758121705,-0.046884551874621795
1,0.5437046150951502,0.3207156735883677,0.0788498741826081,-0.17800788123196987
2,0.5442899186525865,0.34280410989899657,0.10582046732817973,-0.1329097389185976
3,0.5358522953668369,0.317195231615457,-0.2701282451611025,-0.3447025799315963
4,0.4881404217795184,0.29422177206673933,-0.3040266132241526,-0.3868030131190842
5,0.5070029911643865,0.30700064372069374,-0.30493894560027857,-0.3632984971268907
6,0.43594516607559397,0.2805453968631501,-0.3832267831777147,-0.39852208383425825
7,0.4519164428582358,0.2933580114228829,-0.3075549030633689,-0.3382441203007563
8,0.4994811093138624,0.3012690370738622,-0.11144351678090235,-0.28974565909932365
9,0.5440029015679677,0.33723466836837046,-0.166204451852759,-0.25772567942358415
10,0.5332562980478414,0.32207018545060306,0.03728853932770377,-0.19834503606025874
11,0.494999536004761,0.30338148519411695,-0.25715432319300474,-0.3104117905407608
12,0.40830427849699186,0.2738071162992874,-0.3077826903311706,-0.3042690458762269
13,0.43416010462562704,0.30818171198100963,-0.15245238579107234,-0.1556701105281035
14,0.4831884126164471,0.3058341241595988,-0.24953286006007783,-0.29114457037629243
15,0.5243699667136199,0.36623581069796546,-0.1954730624584469,-0.23222596373151794
16,0.3685637872173298,0.2652344376920184,-0.19719977262188393,-0.21476419571022232
17,0.4240750119680371,0.31895013077098544,0.03685391604074648,-0.009288320960470902
18,0.3738305022920605,0.28688476050448747,-0.11173555849200056,-0.12905292651418712
19,0.2579461201800924,0.18605074458580037,-0.39649164298652123,-0.4276459223644411
20,0.3280922843240842,0.25513067412793006,-0.3196117888044475,-0.3505726311706951
21,0.19968929239434113,0.15800404088002046,-0.5474876194732541,-0.5266413023036759
22,0.22544449368421277,0.17423116166412067,-0.44900113509717515,-0.4480850695162041
23,0.20326782912696478,0.16312117492670136,-0.5393269776597677,-0.510597464023921
24,0.27794911939738487,0.22249324471183873,-0.23114061643979378,-0.24079109563040182
25,0.20615280134710642,0.15373240057943727,-0.5329064735804058,-0.5401569502348272
26,0.29282373203049866,0.24325260249191102,-0.13615600833443392,-0.1569324504256313
27,0.2563755197361943,0.2097076013217516,-0.24255664153891418,-0.26552212325823693
28,0.2569032092768912,0.21475939271196204,-0.2113638674583256,-0.23461914834195824
29,0.20307976947833414,0.16919160033825476,-0.46565413141385975,-0.44953689257518004
30,0.2668806387344965,0.22866929619187196,-0.19906045016767585,-0.21587903296274755
31,0.24486737497630126,0.20560749411145676,-0.3022074077701481,-0.32285399266115744
32,0.20107122677976916,0.16304473830982455,-0.5335391050603389,-0.4935377094289612
33,0.1874360168184229,0.14817807866830737,-0.5764644332108488,-0.5406823607314372
34,0.21080309311196255,0.17499552822926642,-0.40911378800330467,-0.402113678438904
35,0.2498062705184788,0.2088972905647484,-0.2806546479432258,-0.3051998988421692
36,0.25819278517366306,0.23416189041067045,-0.21153740528208553,-0.2301100367653322
37,0.22365970987394265,0.18227108209884643,-0.32689334885472254,-0.3450532109155818
38,0.20413816834454634,0.16950483859453527,-0.43485738937486357,-0.469409197606011
39,0.1989284527652817,0.16880271971720895,-0.47399947813524534,-0.4978789729784214
40,0.20343653697431763,0.1724162323627547,-0.4161997767938089,-0.4444381479529087
41,0.19092471638250685,0.1727252106890412,-0.4163504871906436,-0.4297853972560564
42,0.1857565199334175,0.16397018525157883,-0.40889275612847736,-0.43060710072768943
43,0.18389352029442715,0.16298566506659862,-0.442629641229525,-0.4664732779205907
44,0.16652040854812183,0.13326642744594422,-0.601024432157029,-0.6170304943626875
45,0.16172019480213645,0.13912425274190376,-0.5917275628050606,-0.5905670554456798
46,0.1593575123527587,0.13291481783942027,-0.6204645821587343,-0.6070416606440997
47,0.1735489281499176,0.14711283275830148,-0.5267027970724095,-0.5445385420439937
48,0.17052464391973837,0.14700743343695893,-0.5300487753935482,-0.5366607669432891
49,0.17880400412946995,0.14759614073869398,-0.549065910790483,-0.5695025977733067
