,mse_training,mse_val,logp_training,logp_val
0,0.5648088925685492,0.3765093748362466,0.211001371313432,0.055172359195644526
1,0.5532345346336878,0.36688372693458615,0.191658107437368,0.03843147744941455
2,0.5299629663823013,0.34321844913365235,0.14177791815020954,-0.002911859702582015
3,0.5194021854802069,0.31213016886309153,0.02748632928389527,-0.12824106407504404
4,0.5940070524756097,0.3868280916930661,0.06371482851609646,-0.002326756689425701
5,0.5858907369009171,0.3806779378647906,-0.01726613088318233,-0.10035874521592775
6,0.5257667664343427,0.32312036449122,-0.11815872162425385,-0.16392874572783425
7,0.5148670409605292,0.3141764644379847,-0.2650187915279679,-0.30939593026052453
8,0.5147129241993982,0.3125034898547015,-0.2845531308005907,-0.3122176306063133
9,0.5110145018736494,0.3072536350686501,-0.3308438404750142,-0.3485804054241191
10,0.5031354576402066,0.3057569133180722,-0.3545546973395698,-0.3583030210666457
11,0.5118268947572996,0.31470654340776316,-0.3406014727069445,-0.3299313687253507
12,0.5043229699461735,0.31284929558707214,-0.3735102599289675,-0.3485132394590389
13,0.5201903309978541,0.3297195965370362,-0.31425743214561275,-0.27598831290985465
14,0.4906911653976926,0.3028626088110909,-0.4487030858995387,-0.4104066790374416
15,0.49358151072913237,0.30816112876520946,-0.43772273241045323,-0.3970038067513047
16,0.479560657624481,0.2962439095956013,-0.4888995538046013,-0.4372472997492699
17,0.4744668413001731,0.2930942003840502,-0.49393256635523003,-0.44465589771347735
18,0.47226211117549016,0.2951172831328861,-0.4789661373046104,-0.42961051326101407
19,0.4689829293691447,0.2889997862074305,-0.511191692910304,-0.4583918099560688
20,0.46309410775717413,0.28838672099062806,-0.5084818365552309,-0.4601570795968654
21,0.43813130986376897,0.2793164399809141,-0.5182743517923708,-0.4696262372481151
22,0.43723693733820823,0.28210711614065825,-0.5030352047405378,-0.45730309288271986
23,0.4190874989185609,0.27444315379863127,-0.544198866286828,-0.4869728356438073
24,0.42541363068089977,0.27854865749125235,-0.5623284657499098,-0.5101114069337044
25,0.4104644548768113,0.2739541563312498,-0.5595760548855561,-0.5050829562053458
26,0.40902400103716263,0.27589082570417595,-0.5363374363606848,-0.4879600757517813
27,0.37774954632148644,0.27648183301799373,-0.46939482907674174,-0.4090144199926339
28,0.38003580309498897,0.28233746168865503,-0.4607382967236571,-0.3988924929424863
29,0.34761281627413704,0.2524821622331487,-0.5437671613517779,-0.48014340733115285
30,0.3836555614875443,0.2912106767806802,-0.4492840118569839,-0.40460220735113256
31,0.3587676683507562,0.2719874483228076,-0.49791824601050283,-0.428467043658466
32,0.2981364724058038,0.22258657331229373,-0.5291008897427357,-0.5044621810976453
33,0.25578437225722134,0.19506788849935366,-0.5792508824914601,-0.5367617504971623
34,0.28214212217303963,0.22587783266513972,-0.5742205961321949,-0.5317350649537853
35,0.26588173519738384,0.23169720766016294,-0.4833725955807986,-0.44402307027535715
36,0.26624319669339724,0.19082715629468883,-0.5638841047640998,-0.5391221619712602
37,0.5075812869413366,0.32911865714598637,-0.21119449199975804,-0.23568690350351476
38,0.32374570749332243,0.2148694761486658,-0.43780708551832836,-0.41445027540010315
39,0.3621598431178674,0.26226775268490554,-0.48583745967449987,-0.469348619253827
40,0.2977604506834882,0.21650968514648647,-0.5232365528076548,-0.5067307028429798
41,0.29683782728185965,0.19742800837494212,-0.5470340526601215,-0.5232362443459594
42,0.32370418257968214,0.20404926275235824,-0.478323326878337,-0.5178864314244899
43,0.2867305347356526,0.18518669146588088,-0.5432193504596119,-0.5320010046329513
44,0.27452947314662823,0.19812500010997294,-0.5964704229432527,-0.5597100088153331
45,0.2960203295223671,0.2110184820873277,-0.5994876286364144,-0.5531746979140212
46,0.2963542841780578,0.21572821764412758,-0.574923589796288,-0.5578003259781493
47,0.25647835011091596,0.1879258715475117,-0.5776202581692418,-0.5557596676176665
48,0.2480374348298552,0.1825509178525263,-0.6264366233119388,-0.5695755852328871
49,0.24722362975010503,0.18342424474106153,-0.6007337277287923,-0.5694707727676583
