,mse_training,mse_val,logp_training,logp_val
0,0.5649828080341274,0.3705024452203454,0.2081545038565654,0.027643446754296863
1,0.556954902465439,0.3606923410448294,0.18431890044177512,0.00300702373771925
2,0.5439497795167124,0.3443259987394392,0.12373800437416144,-0.06073746894250838
3,0.8911747329601036,0.6760760277055767,0.5091590496675925,0.34984166057071253
4,0.6041031959605846,0.3670922853911021,0.2300324325145914,0.17866833097508375
5,0.6174318745312034,0.38249620988784455,0.2137248011285449,0.17327972799029562
6,0.5297594705813632,0.32815932647558577,-0.2603657976443459,-0.33346349034366324
7,0.530422698041847,0.3283942867331647,-0.27520687714555697,-0.33410685473686685
8,0.5466066810357606,0.3398924936645359,-0.05300142217984989,-0.07855534352188483
9,0.5248909592593416,0.3285946967419803,-0.34839499216940273,-0.3577752558496164
10,0.5276025260569563,0.329454637085776,-0.3532635145019767,-0.35174952962609607
11,0.5332333636945953,0.3329209119869987,-0.21491714296272443,-0.22287873334491934
12,0.5150880825584966,0.32370804386468177,-0.37223516073127466,-0.3634455274541811
13,0.5136842521643535,0.32306349391076783,-0.3764108114903699,-0.3669631249905485
14,0.5156115552014529,0.3224722355762174,-0.3815788046819656,-0.371532559601678
15,0.5188340441915997,0.32703973870906156,-0.3585700783011726,-0.34952062299481945
16,0.5172425974842179,0.32698768382952,-0.36606144697247117,-0.3592423012407336
17,0.5109228490271996,0.3238628927329126,-0.3897716349865242,-0.37923934147381455
18,0.5194464496382959,0.3311433037522124,-0.3639514821454724,-0.35906831013363966
19,0.5194037614968257,0.33097427771539123,-0.37156956424026805,-0.36760623212321275
20,0.5186101784721976,0.33268746614515277,-0.36859847502248666,-0.3654519805301662
21,0.5134948491319143,0.33140925772824376,-0.37704236037485606,-0.36967194952925103
22,0.5031882915861143,0.32610067052366654,-0.40109885760845654,-0.38850772588834237
23,0.5008940447508133,0.32646045199244556,-0.4012071846772035,-0.3862555471694679
24,0.5015619057795957,0.32899054801927224,-0.39226579334706535,-0.37984970149469977
25,0.4824811456047099,0.32504635541905746,-0.37814931270470603,-0.3561878684809061
26,0.5705660501601456,0.4145623027683598,-0.11789054534667244,-0.12222736609710416
27,0.5306038696686655,0.37500250338450797,-0.1498156172143351,-0.1400903540853296
28,0.484967514047998,0.33471393205343397,-0.24767089360955952,-0.22985146548892782
29,0.4592891175446658,0.3050240101534445,-0.4350535605190057,-0.42830774971578217
30,0.570564795738261,0.42239386129960416,-0.06311912711512119,-0.06349132942139829
31,0.4368847672979641,0.31085557859067703,-0.3669360545525849,-0.3358231254510508
32,0.4309933954413408,0.3165951797538581,-0.39105803615327794,-0.3715728164411665
33,0.4025931612277669,0.30318615603075894,-0.3979173514758611,-0.37151493992670387
34,0.40878687566919186,0.3128026571091388,-0.3195975916430133,-0.30890997718510194
35,0.4124038907055131,0.32021677814056293,-0.4217360225933795,-0.3907734490100866
36,0.3929183841816186,0.2902810875823693,-0.36259796764054775,-0.34835037528315616
37,0.3897747234249316,0.28532751645307625,-0.36476764170544174,-0.34078882950133477
38,0.3692346803419862,0.2748449237102537,-0.42847652329144986,-0.4050607405931865
39,0.477900599318227,0.36992037331345057,-0.2351738376237435,-0.21838020592488644
40,0.4147288808028314,0.30959116255303387,-0.19869470798085506,-0.24590643994619932
41,0.569170689060787,0.4625059499448398,0.16866447594855208,0.09191822523804245
42,0.5712656071293176,0.4553954741267936,0.1882047336673048,0.08846333338485993
43,0.7146227221110664,0.6117862126358203,0.3813441514220269,0.26130927722036695
44,0.5589441673065507,0.43979750129801,0.3476468437806471,0.16041595509585757
45,0.3999410095894356,0.31298877682211496,-0.3704509528156757,-0.4006770066653923
46,0.3584835172155128,0.25758638184077176,-0.14579458642710322,-0.2623240127104293
47,0.409937496273958,0.3061582724824573,-0.21803567711930602,-0.23689202581971833
48,0.4438752957657796,0.3441528545105244,-0.0030313832378110668,-0.13972427336877927
49,0.5371837047218447,0.42336777430963213,0.23255429835579647,0.08892410410406536
