,mse_training,mse_val,logp_training,logp_val
0,0.5570358370861436,0.36183382740396536,0.21318591606678627,-0.015876885033304214
1,0.5468132132518738,0.33825461854923283,0.09775836000215778,-0.1090757336427687
2,0.5632690142454684,0.35620165853113356,0.013672876636294917,-0.14087883542141416
3,0.5259084311682695,0.3272109459757657,-0.21369746008741872,-0.3133697390717096
4,0.537765186737102,0.3340660807568535,-0.2275659155752266,-0.270065837262207
5,0.5548410055538264,0.37014334974818386,-0.22917728874124949,-0.20504595641838028
6,0.5634067371814795,0.3463778737004251,-0.26876937393953254,-0.31336794733231893
7,0.5520300233617923,0.34597834453187953,-0.14102004654500747,-0.2688375427300267
8,0.5425446832222549,0.3296345132101883,-0.2006897677741521,-0.32254155948900487
9,0.5465395268817924,0.33626057157458433,-0.2375722772589466,-0.3255239271948704
10,0.4979804021940552,0.3172149953889389,-0.37727140520560865,-0.38861565501137035
11,0.49729081177125095,0.31339523490068066,-0.3946014737432597,-0.38914431526237636
12,0.4762052369667206,0.30239876201494326,-0.34946184769952465,-0.3889267714498246
13,0.4549322737071286,0.31138284995186377,-0.45099348030504344,-0.4257579623014381
14,0.44913362238184595,0.29314131575733177,-0.45363295595970565,-0.44069339552875053
15,0.5110626186905554,0.3303581119104879,-0.25622734532504815,-0.3423201172529014
16,0.3735967903516297,0.3153389969562181,-0.4884828539879231,-0.4170365202552641
17,0.36277755859529875,0.2790444434636517,-0.5071987758591183,-0.45110589842197085
18,0.4213732074320026,0.3242824416830873,-0.38003362171360566,-0.379506493053415
19,0.4099234649115492,0.2813491117239002,-0.35826608872964677,-0.33082446842983393
20,0.39417514313878577,0.3135134942850752,-0.4297705685981072,-0.37914948644130986
21,0.3862363183444888,0.2729365470060816,-0.4357308021223687,-0.40569672666444473
22,0.38925896826411194,0.29785117251868093,-0.41419086233086216,-0.3820301142591251
23,0.29902726778546584,0.2629551132349136,-0.5236674587610987,-0.4697103084794483
24,0.2919929921560545,0.2695548417823216,-0.5447473347658592,-0.48969015440709657
25,0.28510862743961485,0.2635298212350233,-0.537516880809272,-0.4752931455407901
26,0.3421860280423193,0.3004692048162979,-0.41941524287982374,-0.40724916971980724
27,0.2820141731325107,0.22770113577303017,-0.4145920374899209,-0.3788002814130517
28,0.42158208433054883,0.403675779534322,0.10910022569900307,0.07594063336449114
29,0.36471595515723365,0.2745973795462054,-0.3985137298632575,-0.41278470208547824
30,0.2828096754462245,0.2150596653339082,-0.5349298873007242,-0.509971159388895
31,0.3077806027821016,0.27413993915919077,-0.5006066388349368,-0.46956260903551716
32,0.30235304172162414,0.26096576923089243,-0.4940125793702997,-0.46580482578143045
33,0.2539641804190682,0.23574678309378136,-0.5474309730274598,-0.5118224755611287
34,0.2891798326983412,0.28646441108655873,-0.20618915214014338,-0.2000923897413713
35,0.2775350939054597,0.23515371753008724,-0.46242207860720874,-0.4183045099129411
36,0.3048864811710281,0.24777294983009854,-0.5029418303403088,-0.462623213719948
37,0.2712255859296199,0.2733256188447002,-0.2775599234905256,-0.25428885051200656
38,0.18668705639654912,0.15650595739761242,-0.6101740541863054,-0.56773700857608
39,0.4433891620044553,0.45771020839736576,0.08709197025196833,0.10938252475369623
40,0.26040010282328896,0.24126829174112088,-0.3116068246407377,-0.26382618414586245
41,0.20776795257115313,0.2003475558669679,-0.5134366588444953,-0.4691720238751481
42,0.24492199376092594,0.23880102495244046,-0.3659397637324701,-0.38097342819506486
43,0.20912224533847848,0.17720853728914202,-0.5830907705464586,-0.5484699724169307
44,0.23283114683998082,0.21276294117442268,-0.510118144708332,-0.4667356873219836
45,0.1932584534338115,0.17694073127209872,-0.5130592310312135,-0.47623475522182196
46,0.24852183562535068,0.19640331036214917,-0.547417881688257,-0.5240096495656121
47,0.17346003462604925,0.15073241984852606,-0.6267648703280795,-0.5806064534534617
48,0.17195539736707072,0.15368949785394717,-0.6227352458070198,-0.581858016550339
49,0.2430198667348639,0.20252873514478603,-0.38848115749823725,-0.3675189099697548
